Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2024-11-19,0,-2198,-3504,-3971,-3533,-1804,1975,6899,10070,8052,6186,4426,1644,4924,7469,9508,10955,11625,10935,9734,7433,5287,4671,3514
2024-11-20,0,-2460,-3686,-4254,-3804,-1926,1822,6612,10473,9073,6718,4653,2054,6436,9222,10863,11821,11791,10629,9330,7272,5111,4650,3359
2024-11-21,0,-2270,-3476,-3967,-3499,-1773,1805,6293,9910,8447,6608,5028,2809,6400,7765,8954,10650,11510,10829,9506,7423,5295,4721,3495
2024-11-22,0,-2386,-3562,-4016,-3504,-1657,1995,6547,9497,6802,3804,882,-2497,628,3104,6483,9744,10806,10050,9063,7435,5658,5276,4205
2024-11-23,0,-2388,-3800,-4523,-4385,-3441,-1914,-1151,-1728,-4616,-7422,-9376,-11167,-10168,-8499,-5369,-1883,934,1779,1290,621,-462,-397,-996
2024-11-24,0,-2405,-3796,-4419,-4340,-3393,-2074,-1666,-3390,-6900,-8993,-10638,-11447,-10712,-8638,-5011,-564,3526,5136,4857,4130,3089,2485,1525
2024-11-25,0,-2178,-3340,-3556,-2692,-433,3841,10067,15002,13249,10229,8075,6021,10467,13303,15074,16113,16854,15991,14711,12266,10082,9446,8171
2024-11-26,0,-2178,-3200,-3554,-3115,-1404,2077,7318,13304,14453,12076,9469,6852,10257,11776,13539,15385,15703,14434,12767,10235,8083,7543,6404
2024-11-27,0,-2330,-3627,-4150,-3776,-1928,1925,7348,13661,16435,17330,16455,12238,15151,16533,16949,16738,15910,13902,12273,9629,7308,6658,5648
2024-11-28,0,-2496,-3995,-4672,-4380,-2878,604,5408,10702,12336,11799,10436,8209,11520,12792,13007,13450,13378,11617,9618,6886,4663,3832,2817
2024-11-29,0,-2287,-3808,-4323,-3803,-1949,1750,7291,12820,12994,11979,10608,7839,11187,13427,13877,14010,13159,10910,8885,6373,4418,4072,3086
2024-11-30,0,-2560,-4102,-4854,-4863,-3959,-2446,-1266,-1764,-3534,-4374,-4838,-5900,-4801,-4270,-2874,-791,1293,1664,926,67,-1212,-1075,-1487
2024-12-01,0,-2386,-3805,-4479,-4248,-3486,-2320,-1742,-2462,-3912,-4508,-5242,-5526,-4612,-3405,-1474,1157,4392,5292,4727,3917,2752,2035,1402
2024-12-02,0,-2250,-3516,-3879,-3138,-958,3559,10021,16372,16388,13769,11102,7877,11458,13795,16367,17868,18360,17086,15752,13192,11179,10882,9593
2024-12-03,0,-2125,-3377,-3849,-3158,-1286,2667,8580,13903,14195,11080,6465,1768,5403,8490,12150,14969,15936,14419,12563,9811,7179,6715,5783
2024-12-04,0,-2198,-3778,-4626,-4221,-2464,1266,6999,12232,11282,8371,4916,-48,2855,5449,8602,10835,11555,10989,9648,7317,4980,4333,3210
2024-12-05,0,-2434,-3793,-4427,-3828,-2070,1692,7315,12922,12527,10379,7600,3241,6667,9257,11059,12119,12184,11309,9887,7299,4793,4457,3466
2024-12-06,0,-2414,-3850,-4241,-3802,-2001,1708,7068,12114,11159,8811,6061,1944,4813,6736,9800,12123,12477,10754,9365,7320,5178,4997,4219
2024-12-07,0,-2517,-4291,-4978,-4851,-3935,-2334,-1016,-1091,-2532,-3933,-5660,-6861,-5059,-3661,-1679,312,2165,2308,1551,415,-777,-99,-232
2024-12-08,0,-2478,-4158,-4669,-4668,-3927,-2686,-1896,-2427,-5039,-7530,-9706,-11022,-10828,-8684,-4760,381,4562,5550,5194,4305,3117,2571,1955
2024-12-09,0,-2181,-3192,-3697,-3026,-822,3879,11259,19081,19077,16507,14100,10920,14274,16070,18092,19538,19708,17775,15788,13053,10398,9950,9128
2024-12-10,0,-2470,-3682,-4157,-3611,-1775,2035,8264,14190,12584,8428,4981,733,3888,6813,10179,12945,13545,12029,10515,7854,5163,4663,3743
2024-12-11,0,-2632,-4089,-4467,-4085,-2376,1420,7459,14370,15118,12279,8628,3853,5368,7282,9779,12043,12674,11490,10082,7631,5160,4895,4040
2024-12-12,0,-2442,-3695,-4314,-3803,-1755,2182,8532,14381,12337,8690,4974,819,4973,8968,12092,14119,14312,12488,10695,8060,5679,5018,4002
2024-12-13,0,-2497,-3992,-4491,-4011,-1965,1747,7722,14705,16066,14763,11941,8518,11724,13027,13450,13773,13297,11095,9859,7499,5362,5020,4469
2024-12-14,0,-2731,-4502,-5387,-5370,-4548,-2687,-1132,-436,-2193,-4338,-6236,-8321,-7340,-5971,-3324,-333,1848,2231,1343,226,-1157,-854,-1107
2024-12-15,0,-2732,-4454,-5178,-5237,-4530,-3211,-2368,-1507,-1631,-1348,-2756,-3568,-3301,-2758,-1375,841,4281,5041,4485,3542,2261,1665,1223
2024-12-16,0,-2192,-3450,-3758,-3023,-562,4171,12023,20071,19566,16328,14449,11796,15906,18161,20325,21643,20863,18432,16634,13815,11101,10569,9576
2024-12-17,0,-2335,-3728,-4322,-3736,-1910,2223,8652,15387,14593,11363,7541,3473,6960,9327,12363,14721,15015,13288,11576,8854,6284,5702,4675
2024-12-18,0,-2355,-3900,-4628,-3987,-2157,1952,8562,15939,15539,12979,10081,5952,9223,11496,13823,15997,16018,13992,12321,9574,7022,6268,5296
2024-12-19,0,-2596,-3915,-4649,-4153,-2316,1796,8301,15439,14178,10198,6298,1620,4304,6587,10017,12977,13626,11933,10164,7338,4576,4061,3149
2024-12-20,0,-2778,-4497,-5186,-4848,-3112,783,7144,14407,15043,13541,12123,9487,13022,13478,13265,12846,11655,9265,7693,5453,3270,2856,2210
2024-12-21,0,-2621,-4490,-5605,-5611,-4839,-3435,-1956,36,1074,1128,66,-1191,245,1017,1636,2310,3595,3569,2548,1361,92,678,771
2024-12-22,0,-2583,-4261,-5011,-5105,-4465,-3102,-2026,-2190,-4896,-7183,-9373,-10817,-10704,-9106,-5401,-584,3717,5006,4649,3600,2234,1736,1395
2024-12-23,0,-2091,-3441,-3845,-3248,-1095,3470,11458,20150,20825,18571,15354,10466,12899,14539,16779,18576,18680,16597,14809,12101,9507,9019,8212
2024-12-24,0,-2348,-3764,-4344,-3890,-2023,2036,8792,16066,14819,10791,6820,2350,4882,6789,9733,12566,13021,10972,9280,6713,4567,4385,3888
2024-12-25,0,-2659,-4464,-5332,-5203,-4637,-3147,-1722,-493,-1285,-2794,-4615,-7236,-7641,-6537,-3725,-559,2157,2864,2094,1010,-292,-800,-1343
2024-12-26,0,-2406,-3907,-4526,-4032,-1977,2252,9232,17470,18259,15929,11935,7375,10087,11985,14709,17377,18098,16561,14936,12104,9609,9113,8158
2024-12-27,0,-2681,-4349,-4899,-4411,-2584,1266,7737,14556,13700,10145,7120,3401,7168,9055,10697,12682,12307,9879,8249,5902,3585,3240,2779
2024-12-28,0,-2744,-4253,-5276,-5195,-4311,-2606,-801,634,195,-1515,-3861,-6420,-5913,-4673,-2270,395,2787,3149,2295,888,-503,-65,-344
2024-12-29,0,-2583,-4247,-5211,-5160,-4584,-3340,-2224,-2192,-4526,-6597,-8646,-9961,-9532,-7662,-4378,-434,3007,4146,3632,2499,991,451,-31
2024-12-30,0,-2352,-3874,-4406,-3754,-1715,2391,9441,17551,19552,19047,16217,11961,13702,13820,14300,15670,16001,14150,12272,9759,7409,7028,6320
2024-12-31,0,-2502,-3877,-4495,-4031,-2334,1239,6929,12460,10455,6636,2755,-1371,208,1545,3989,6817,8422,7839,6867,5185,3585,3876,3392
